14,3,1,16,288,5.4,14.1,0.381,-1,-1,-1,5.4,14.1,0.381,2.3,4.9,0.462,-1,-1,4.6,2.9,-1,-1,-1,7.4,13
14,3,1,50,1616,5.1,15.6,0.324,-1,-1,-1,5.1,15.6,0.324,4.1,6.5,0.631,-1,-1,5.2,2.5,-1,-1,-1,4.3,14.2
14,3,1,66,1904,5.1,15.4,0.332,-1,-1,-1,5.1,15.4,0.332,3.8,6.3,0.611,-1,-1,5.1,2.6,-1,-1,-1,4.8,14
14,4,1,69,1571,5.5,15.7,0.351,-1,-1,-1,5.5,15.7,0.351,3,5.4,0.561,-1,-1,5.4,2.4,-1,-1,-1,5,14.1
15,1,1,10,143,1,3.3,0.308,0,0,-1,1,3.3,0.308,0.8,2,0.375,2,4.5,6.5,2.5,1.3,1,0.8,9.8,2.8
16,1,0,78,1948,5.8,11.5,0.5,0,0,0,5.8,11.5,0.501,2.3,3.4,0.681,4.6,7.2,11.8,1.3,1.2,1.3,2.4,2.5,13.8
16,2,0,77,1142,6.1,12.2,0.505,0,0.1,0,6.1,12.1,0.509,2,3.6,0.553,5.2,5.5,10.7,1.2,1.7,1.1,2.6,3.2,14.3
17,1,0,72,1338,5.7,13.1,0.436,0,0.2,0.167,5.7,13,0.44,4,6.2,0.655,-1,-1,10.1,0.8,-1,-1,3.3,4.9,15.5
17,2,0,3,12,3,15,0.2,0,0,-1,3,15,0.2,3,9,0.333,6,6,12,0,-1,-1,0,3,9
18,1,1,3,44,1.6,14.7,0.111,0,4.1,0,1.6,10.6,0.154,1.6,4.1,0.4,4.1,7.4,11.5,3.3,2.5,0.8,3.3,4.9,4.9
19,1,1,32,309,5.6,16.2,0.345,0,0.2,0,5.6,16,0.35,1.9,3.1,0.593,2.3,2.2,4.5,2.6,1.3,0.7,2.3,4.8,13
19,2,1,15,101,8.2,16.8,0.489,0,0,-1,8.2,16.8,0.489,6.4,8.9,0.72,2.1,4.3,6.4,2.5,1.4,0.4,5.7,5.7,22.8
19,2,1,40,521,9.3,18.9,0.493,0,0,-1,9.3,18.9,0.493,5.3,7,0.752,2.8,2.1,4.8,1.9,1.5,0.4,3.1,4.6,23.9
19,2,1,55,622,9.1,18.6,0.492,0,0,-1,9.1,18.6,0.492,5.4,7.3,0.746,2.7,2.4,5.1,2,1.5,0.4,3.5,4.8,23.7
